time,price,quantity
1631435427.4504588,181.34000000,0.12000000
1631435427.5779111,181.32000000,0.64000000
1631435427.697428,181.33000000,2.24000000
1631435427.698329,181.33000000,1.12000000
1631435427.698812,181.33000000,1.12000000
1631435427.699218,181.33000000,2.24000000
1631435427.6995788,181.33000000,1.12000000
1631435427.700005,181.33000000,2.24000000
1631435428.008013,181.41000000,0.12000000
1631435428.145702,181.40000000,0.12000000
1631435428.62798,181.40000000,0.10000000
1631435429.7843158,181.44000000,1.93000000
1631435429.8361611,181.46000000,1.10000000
1631435429.98051,181.46000000,4.00000000
1631435430.127997,181.41000000,0.07000000
1631435430.477814,181.46000000,2.14000000
1631435430.637266,181.46000000,0.50000000
1631435430.639518,181.46000000,0.50000000
1631435430.640131,181.46000000,3.50000000
1631435430.641014,181.46000000,2.50000000
1631435430.641515,181.46000000,8.50000000
1631435430.642005,181.46000000,5.12000000
1631435430.642609,181.46000000,6.75000000
1631435430.79969,181.49000000,3.36000000
1631435430.8039198,181.49000000,2.50000000
1631435430.8071291,181.49000000,3.00000000
1631435430.807803,181.49000000,1.50000000
1631435430.80832,181.49000000,6.00000000
1631435430.8087838,181.49000000,27.88000000
1631435430.8092391,181.49000000,2.00000000
1631435430.80975,181.49000000,6.00000000
1631435430.810157,181.49000000,2.50000000
1631435430.8106701,181.49000000,2.00000000
1631435430.8111732,181.49000000,2.00000000
1631435430.811898,181.49000000,2.00000000
1631435430.812628,181.49000000,0.50000000
1631435430.813226,181.49000000,3.50000000
1631435430.8136718,181.49000000,0.50000000
1631435430.8143518,181.49000000,1.00000000
1631435430.828018,181.49000000,0.50000000
1631435430.829067,181.49000000,2.50000000
1631435430.8295171,181.49000000,3.00000000
1631435430.8299148,181.49000000,3.00000000
1631435430.830327,181.49000000,2.50000000
1631435430.830709,181.49000000,2.00000000
1631435430.831106,181.49000000,2.50000000
1631435430.831517,181.49000000,2.00000000
1631435430.8319108,181.49000000,3.50000000
1631435430.8322618,181.49000000,3.00000000
1631435430.832725,181.49000000,4.00000000
1631435430.833101,181.49000000,0.50000000
1631435430.83343,181.49000000,33.60000000
1631435430.834156,181.49000000,40.00000000
1631435430.83453,181.49000000,24.50000000
1631435430.8348842,181.49000000,5.00000000
1631435430.835259,181.49000000,1.50000000
1631435430.835632,181.49000000,38.75000000
1631435430.835977,181.49000000,33.60000000
1631435430.836322,181.49000000,3.50000000
1631435430.8366878,181.49000000,51.72000000
1631435430.8370318,181.49000000,79.00000000
1631435430.8373692,181.49000000,1.50000000
1631435430.837714,181.49000000,7.00000000
1631435430.838067,181.49000000,5.50000000
1631435430.838413,181.49000000,4.50000000
1631435430.838793,181.49000000,0.50000000
1631435430.839146,181.49000000,19.00000000
1631435430.839486,181.49000000,8.00000000
1631435430.8398578,181.49000000,17.50000000
1631435430.8402271,181.49000000,1.50000000
1631435430.8405728,181.49000000,0.50000000
1631435430.840929,181.49000000,0.50000000
1631435430.841289,181.49000000,0.50000000
1631435430.8420491,181.49000000,4.50000000
1631435430.851969,181.49000000,48.00000000
1631435430.86404,181.49000000,105.50000000
1631435430.877913,181.49000000,0.50000000
1631435430.9078841,181.49000000,6.16000000
1631435430.9613912,181.49000000,4.00000000
1631435430.982388,181.49000000,1.00000000
1631435430.987273,181.49000000,4.00000000
1631435430.993621,181.49000000,1.00000000
1631435430.994721,181.49000000,0.50000000
1631435430.995328,181.49000000,35.00000000
1631435430.9998899,181.49000000,0.50000000
1631435431.001478,181.49000000,1.50000000
1631435431.0024152,181.49000000,2.00000000
1631435431.0030909,181.49000000,1.00000000
1631435431.003909,181.49000000,40.00000000
1631435431.00477,181.49000000,1.50000000
1631435431.0095308,181.49000000,5.00000000
1631435431.027967,181.49000000,12.93000000
1631435431.110909,181.49000000,2.00000000
1631435431.139227,181.49000000,13.34000000
1631435431.1603131,181.49000000,0.93000000
1631435431.2778912,181.49000000,6.70000000
1631435431.3821151,181.49000000,6.60000000
1631435431.4063518,181.48000000,1.12000000
1631435431.407563,181.46000000,6.42000000
1631435431.408593,181.45000000,7.49000000
1631435431.4092832,181.44000000,8.40000000
1631435431.409816,181.44000000,2.14000000
1631435431.4278789,181.47000000,8.40000000
1631435431.438258,181.43000000,8.40000000
1631435431.477924,181.49000000,13.41000000
1631435431.502644,181.48000000,1.12000000
1631435431.507905,181.48000000,2.24000000
1631435431.691873,181.49000000,3.00000000
1631435431.727905,181.49000000,0.53000000
1631435431.740289,181.47000000,1.12000000
1631435431.741089,181.47000000,2.24000000
1631435433.028918,181.49000000,8.00000000
1631435433.079113,181.49000000,8.00000000
1631435433.232864,181.49000000,6.60000000
1631435433.351511,181.49000000,8.78000000
1631435433.4778922,181.48000000,6.70000000
1631435433.5421,181.45000000,2.67000000
1631435433.561159,181.47000000,5.95000000
1631435433.778195,181.44000000,1.02000000
1631435433.7891269,181.41000000,7.00000000
1631435433.791266,181.41000000,21.74000000
1631435433.793352,181.41000000,27.47000000
1631435433.8289301,181.40000000,3.14000000
1631435433.829653,181.40000000,2.58000000
1631435433.830225,181.40000000,2.81000000
1631435433.830743,181.40000000,9.47000000
1631435433.831529,181.40000000,1.50000000
1631435433.850137,181.36000000,1.07000000
1631435433.9290938,181.35000000,0.06000000
1631435434.227904,181.36000000,2.24000000
1631435434.228891,181.36000000,1.12000000
1631435434.229584,181.36000000,1.12000000
1631435434.22995,181.36000000,2.12000000
1631435434.328088,181.34000000,1.12000000
1631435434.952447,181.34000000,8.40000000
1631435434.953242,181.34000000,10.88000000
1631435434.953839,181.36000000,4.20000000
1631435435.255382,181.31000000,3.21000000
1631435435.6413498,181.37000000,8.40000000
1631435435.641869,181.37000000,20.40000000
1631435435.642402,181.41000000,0.06000000
1631435435.7279801,181.36000000,4.05000000
1631435437.178118,181.31000000,1.43000000
1631435437.17939,181.31000000,0.27000000
1631435437.1799839,181.31000000,23.07000000
1631435437.180663,181.31000000,40.93000000
1631435437.227943,181.33000000,6.95000000
1631435437.481345,181.29000000,34.60000000
1631435437.5580108,181.26000000,13.78000000
1631435437.5589912,181.25000000,0.35000000
1631435437.61362,181.21000000,1.00000000
1631435437.6314628,181.20000000,1.09000000
1631435437.632454,181.20000000,0.32000000
1631435437.636773,181.16000000,3.21000000
1631435437.6482291,181.17000000,6.63000000
1631435437.6491818,181.17000000,1.73000000
1631435437.690214,181.27000000,1.93000000
1631435438.53123,181.15000000,0.14000000
1631435438.54009,181.28000000,4.33000000
1631435439.339776,181.24000000,0.08000000
1631435440.109004,181.14000000,0.12000000
1631435440.9313622,181.15000000,0.96000000
1631435441.598592,181.12000000,0.06000000
1631435441.599293,181.12000000,1.17000000
1631435442.048088,181.14000000,0.06000000
1631435442.113579,181.14000000,7.43000000
1631435442.231562,181.17000000,7.49000000
1631435442.7334778,181.12000000,3.57000000
1631435443.631396,181.06000000,0.05000000
1631435444.886413,181.07000000,7.49000000
1631435444.941057,181.06000000,16.67000000
1631435444.981508,181.04000000,16.67000000
1631435444.989075,181.02000000,16.66000000
1631435445.8324249,181.04000000,1.74000000
1631435446.132534,181.00000000,0.55000000
1631435446.132986,181.00000000,0.31000000
1631435446.133429,181.00000000,0.22000000
1631435446.140697,180.99000000,0.11000000
1631435446.232573,181.04000000,2.13000000
1631435446.291724,180.96000000,0.15000000
1631435446.293155,180.96000000,0.09000000
1631435446.383397,181.00000000,0.09000000
1631435448.281375,180.96000000,7.49000000
1631435448.282169,180.97000000,1.13000000
1631435448.810385,180.97000000,6.36000000
1631435448.851014,180.95000000,0.11000000
1631435448.851956,180.94000000,0.11000000
1631435448.852403,180.93000000,0.07000000
1631435448.852889,180.91000000,0.80000000
1631435449.390841,180.92000000,3.38000000
1631435451.16259,181.00000000,0.40000000
1631435452.0374699,180.92000000,9.15000000
1631435452.0385568,180.89000000,0.18000000
1631435452.039119,180.88000000,1.62000000
1631435452.039695,180.88000000,0.18000000
1631435452.040262,180.87000000,0.14000000
1631435452.901247,180.92000000,0.24000000
1631435454.3815832,180.97000000,0.77000000
1631435454.395477,180.97000000,0.49000000
1631435454.3962188,181.01000000,1.66000000
1631435454.638721,181.00000000,8.40000000
1631435454.6996841,181.00000000,3.08000000
1631435454.833695,181.00000000,2.08000000
1631435454.839999,181.00000000,4.50000000
1631435454.859818,181.00000000,0.44000000
1631435454.94477,181.00000000,12.18000000
1631435456.600161,180.90000000,8.40000000
1631435456.6009002,180.92000000,8.40000000
1631435456.6315808,180.92000000,8.58000000
1631435456.7543738,180.88000000,8.40000000
1631435456.755349,180.89000000,20.00000000
1631435457.0089002,180.86000000,1.41000000
1631435457.010038,180.86000000,1.51000000
1631435457.0104132,180.86000000,0.06000000
1631435457.010936,180.86000000,0.50000000
1631435457.011345,180.86000000,0.31000000
1631435457.011683,180.86000000,0.15000000
1631435457.012038,180.85000000,8.25000000
1631435457.614388,180.90000000,0.06000000
1631435458.6934028,180.90000000,2.59000000
1631435459.056992,180.91000000,0.60000000
1631435460.007617,180.88000000,1.00000000
1631435460.0816882,180.94000000,1.68000000
1631435460.192488,180.88000000,3.02000000
1631435460.531777,180.88000000,2.14000000
1631435460.631724,180.88000000,5.00000000
1631435461.231665,180.94000000,1.09000000
1631435461.631616,180.94000000,0.16000000
1631435462.8315961,180.92000000,0.39000000
1631435463.461334,180.87000000,1.10000000
1631435463.462018,180.85000000,4.90000000
1631435463.931797,180.85000000,48.00000000
1631435466.4460008,180.85000000,49.16000000
1631435466.4467242,180.85000000,0.07000000
1631435467.731785,180.86000000,1.90000000
1631435468.395284,180.86000000,1.31000000
1631435468.396113,180.88000000,3.61000000
1631435468.396629,180.88000000,10.00000000
1631435469.3140411,180.88000000,2.50000000
1631435469.3319192,180.88000000,2.00000000
1631435469.333017,180.88000000,1.00000000
1631435469.346791,180.88000000,8.01000000
1631435469.4317288,180.84000000,2.33000000
1631435469.432508,180.84000000,0.15000000
1631435469.452993,180.83000000,0.16000000
1631435469.4818408,180.81000000,0.25000000
1631435469.482901,180.81000000,0.11000000
1631435469.483849,180.81000000,0.14000000
1631435469.484355,180.81000000,0.11000000
1631435469.531978,180.82000000,2.21000000
1631435473.284414,180.92000000,0.52000000
1631435473.285378,180.92000000,22.43000000
1631435473.337748,180.90000000,0.19000000
1631435473.544566,181.00000000,7.20000000
1631435473.545334,181.02000000,2.14000000
1631435473.5457962,181.08000000,8.04000000
1631435473.5463119,181.08000000,0.05000000
1631435474.791639,181.03000000,0.14000000
1631435475.031945,181.03000000,20.76000000
1631435475.0331562,181.01000000,7.31000000
1631435475.605286,181.04000000,0.26000000
1631435475.6060412,181.03000000,0.09000000
1631435475.614062,181.12000000,0.06000000
1631435476.642962,181.01000000,1.93000000
1631435477.691862,181.02000000,7.00000000
1631435477.713932,181.02000000,6.81000000
1631435477.714785,181.01000000,0.69000000
1631435477.731872,180.99000000,15.45000000
1631435481.565088,181.02000000,1.25000000
1631435481.596438,181.00000000,1.00000000
1631435482.404128,180.94000000,0.06000000
1631435482.405055,180.92000000,0.07000000
1631435482.405803,180.88000000,13.82000000
1631435482.406164,180.87000000,0.64000000
1631435482.4065459,180.86000000,0.06000000
1631435482.406901,180.86000000,6.88000000
1631435482.407325,180.85000000,4.26000000
1631435482.407674,180.84000000,0.06000000
1631435482.4080598,180.83000000,2.14000000
1631435482.40841,180.83000000,2.00000000
1631435482.408787,180.82000000,2.64000000
1631435482.409187,180.80000000,1.16000000
1631435482.409578,180.80000000,2.92000000
1631435485.981546,180.99000000,12.00000000
1631435485.98486,180.99000000,0.87000000
1631435485.986159,180.99000000,3.00000000
1631435486.386865,180.99000000,5.40000000
1631435486.3876631,180.99000000,2.88000000
1631435487.2338922,180.89000000,1.05000000
1631435487.5768461,180.99000000,4.69000000
1631435487.731586,180.97000000,8.40000000
1631435487.732384,180.99000000,12.00000000
1631435487.73277,180.99000000,8.40000000
1631435487.7332501,180.99000000,4.93000000
1631435487.733695,180.99000000,0.06000000
1631435487.77677,180.99000000,13.92000000
1631435487.976822,180.99000000,4.52000000
1631435490.2932851,181.00000000,0.77000000
1631435490.602293,180.99000000,8.40000000
1631435490.603356,180.98000000,2.98000000
1631435490.6250281,181.00000000,11.70000000
1631435490.625987,181.00000000,15.74000000
1631435491.974216,181.02000000,4.00000000
1631435493.1940658,180.98000000,8.24000000
1631435494.137235,181.03000000,4.17000000
1631435494.1381571,181.07000000,13.81000000
1631435494.138824,181.07000000,1.07000000
1631435494.1394281,181.08000000,0.24000000
1631435494.139956,181.08000000,5.16000000
1631435494.336246,181.05000000,0.36000000
1631435495.272456,181.00000000,0.27000000
1631435495.273237,180.95000000,1.40000000
1631435495.972188,181.01000000,0.98000000
1631435495.975429,181.02000000,3.76000000
1631435496.1754508,181.02000000,3.14000000
1631435498.5213802,181.12000000,0.06000000
1631435498.522677,181.12000000,8.40000000
1631435498.784802,181.08000000,1.54000000
1631435501.0967429,180.98000000,0.61000000
1631435501.097347,180.97000000,0.89000000
1631435502.819896,180.99000000,0.67000000
1631435503.096689,181.01000000,1.50000000
1631435504.0985448,181.02000000,1.50000000
1631435505.269345,181.04000000,5.59000000
1631435505.548924,181.09000000,15.80000000
1631435505.674238,181.16000000,2.14000000
1631435505.840367,181.13000000,12.70000000
1631435508.198663,181.20000000,0.09000000
1631435508.268726,181.22000000,17.29000000
1631435509.4713159,181.30000000,0.11000000
1631435509.6189618,181.21000000,8.40000000
1631435509.620236,181.21000000,12.00000000
1631435509.620995,181.20000000,7.49000000
1631435509.6216168,181.20000000,8.22000000
1631435509.622247,181.19000000,8.40000000
1631435509.622784,181.16000000,5.00000000
1631435509.623447,181.15000000,1.07000000
1631435509.62394,181.14000000,7.49000000
1631435509.624295,181.14000000,2.00000000
1631435509.6247392,181.13000000,4.25000000
1631435509.868405,181.22000000,4.60000000
1631435510.269137,181.22000000,7.49000000
1631435511.13769,181.18000000,6.34000000
1631435513.01794,181.14000000,0.83000000
1631435514.7264562,181.13000000,3.61000000
1631435514.727236,181.12000000,0.41000000
1631435515.868632,181.05000000,1.96000000
1631435518.097771,181.02000000,0.73000000
1631435520.336355,181.09000000,9.34000000
1631435520.367292,181.09000000,4.02000000
1631435520.373017,181.10000000,6.42000000
1631435521.36733,181.09000000,0.30000000
1631435521.387655,181.15000000,0.35000000
1631435521.71723,181.08000000,6.00000000
1631435522.167497,181.08000000,0.60000000
1631435523.121181,181.07000000,6.42000000
1631435523.167042,181.02000000,1.77000000
1631435525.617287,181.02000000,0.24000000
1631435527.666783,180.99000000,5.00000000
1631435527.7734149,180.95000000,2.00000000
1631435528.0901482,181.00000000,0.58000000
1631435528.8708842,180.93000000,2.62000000
1631435529.2429261,180.95000000,8.13000000
1631435531.416689,180.98000000,0.55000000
1631435531.4177,181.00000000,0.03000000
1631435532.366772,181.00000000,2.32000000
1631435532.5859041,180.92000000,0.48000000
1631435533.0202408,180.90000000,0.10000000
1631435533.0208619,180.90000000,6.51000000
1631435533.275656,180.90000000,2.31000000
1631435533.724409,180.94000000,0.80000000
1631435533.77556,180.90000000,4.00000000
1631435534.1194959,180.90000000,10.88000000
1631435536.9926772,180.92000000,0.05000000
1631435538.116562,180.90000000,0.26000000
1631435538.117704,180.88000000,0.12000000
1631435538.366592,180.92000000,0.90000000
1631435538.3676422,180.92000000,8.40000000
1631435538.368193,180.95000000,4.10000000
1631435541.249459,180.92000000,1.62000000
1631435542.5234208,180.90000000,1.00000000
1631435543.0413508,180.93000000,0.79000000
1631435543.316619,180.93000000,4.10000000
1631435545.3775601,180.90000000,0.09000000
1631435545.378324,180.90000000,3.92000000
1631435545.7678201,180.90000000,6.05000000
1631435545.8264441,180.90000000,0.57000000
1631435545.8276858,180.88000000,2.88000000
1631435545.8286011,180.87000000,21.14000000
1631435546.1438808,180.87000000,2.62000000
1631435546.2219489,180.86000000,0.06000000
1631435546.22261,180.86000000,0.13000000
1631435546.541239,180.83000000,0.72000000
1631435546.616502,180.83000000,1.02000000
1631435546.619197,180.83000000,4.36000000
1631435547.016617,180.85000000,0.24000000
1631435547.243095,180.83000000,5.14000000
1631435547.587806,180.89000000,4.90000000
1631435547.829111,180.87000000,0.42000000
1631435547.982157,180.87000000,7.59000000
1631435548.138489,180.82000000,1.26000000
1631435548.1390452,180.82000000,0.75000000
1631435548.566582,180.85000000,0.07000000
1631435548.567721,180.81000000,0.11000000
1631435548.5683131,180.81000000,2.98000000
1631435548.843441,180.80000000,5.09000000
1631435549.828941,180.80000000,8.18000000
1631435551.517783,180.80000000,34.24000000
1631435551.518604,180.80000000,5.81000000
1631435552.0674329,180.80000000,0.15000000
1631435552.071698,180.80000000,0.11000000
1631435552.072451,180.79000000,0.14000000
1631435552.0730119,180.79000000,0.41000000
1631435552.07358,180.78000000,1.31000000
1631435554.616541,180.82000000,8.40000000
1631435554.6176288,180.82000000,3.58000000
1631435554.6364758,180.83000000,8.40000000
1631435554.637175,180.82000000,9.98000000
1631435556.931902,180.85000000,0.08000000
1631435556.932492,180.81000000,0.70000000
1631435557.0173178,180.79000000,0.98000000
1631435557.0666082,180.78000000,4.45000000
1631435557.091688,180.78000000,2.72000000
1631435557.1476989,180.78000000,0.77000000
1631435558.170513,180.78000000,2.14000000
1631435558.245806,180.76000000,2.49000000
1631435559.916564,180.77000000,4.77000000
1631435560.371558,180.77000000,0.14000000
1631435560.748564,180.74000000,0.54000000
1631435560.749482,180.74000000,8.40000000
1631435560.76657,180.73000000,0.39000000
1631435560.894721,180.73000000,6.23000000
1631435560.8960829,180.72000000,0.12000000
1631435560.8970292,180.71000000,0.15000000
1631435560.8976269,180.71000000,0.31000000
1631435560.89809,180.71000000,1.56000000
1631435561.180521,180.75000000,1.65000000
1631435561.1995258,180.71000000,0.07000000
1631435561.666462,180.70000000,0.18000000
1631435561.667074,180.70000000,0.11000000
1631435561.6674829,180.70000000,0.11000000
1631435562.7854478,180.70000000,3.59000000
1631435562.839423,180.70000000,1.29000000
1631435562.887275,180.70000000,1.65000000
1631435564.216577,180.78000000,11.70000000
1631435564.316715,180.78000000,4.81000000
1631435564.317661,180.78000000,0.14000000
1631435564.674964,180.80000000,0.96000000
1631435565.59315,180.80000000,1.18000000
1631435565.716667,180.80000000,0.61000000
1631435565.717629,180.77000000,0.14000000
1631435565.718266,180.76000000,0.36000000
1631435565.866549,180.85000000,4.59000000
1631435566.78161,180.77000000,3.98000000
1631435567.116642,180.84000000,2.00000000
1631435567.2666602,180.89000000,0.14000000
1631435567.3166661,180.79000000,8.40000000
1631435567.318055,180.77000000,4.42000000
1631435567.318667,180.75000000,4.80000000
1631435567.3192582,180.74000000,12.00000000
1631435567.319872,180.73000000,10.00000000
1631435567.32081,180.73000000,2.00000000
1631435567.321352,180.73000000,88.65000000
1631435567.321884,180.73000000,31.73000000
1631435567.416608,180.87000000,2.05000000
1631435567.5714822,180.83000000,2.24000000
1631435567.572448,180.83000000,0.89000000
1631435571.291129,180.75000000,0.11000000
1631435571.2917151,180.75000000,1.72000000
1631435571.549577,180.76000000,2.24000000
